timestamp,OPEN_UNICORN_HORNS,HIGH_UNICORN_HORNS,LOW_UNICORN_HORNS,CLOSE_UNICORN_HORNS,VOLUME_UNICORN_HORNS,,OPEN_ELVEN_WINE,HIGH_ELVEN_WINE,LOW_ELVEN_WINE,CLOSE_ELVEN_WINE,VOLUME_ELVEN_WINE,,OPEN_VAMPIRE_BLOOD,HIGH_VAMPIRE_BLOOD,LOW_VAMPIRE_BLOOD,CLOSE_VAMPIRE_BLOOD,VOL_VAMPIRE_BLOOD,,OPEN_PHOENIX_FEATHERS,HIGH_PHOENIX_FEATHERS,LOW_PHOENIX_FEATHERS,CLOSE_PHOENIX_FEATHERS,VOL_PHOENIX_FEATHERS,,AJOY,ARAVIND,KEVIN,LAKSHMAN,SASTIKAA,SHASHWAT
3698,5008.191771,5010.499574,4992.744044,4993.646316,6453,,63.98575795,64.08498192,63.6508045,63.6703293,6775.256383,,210.5079301,210.5079301,210.1619876,210.1619876,929,,178.8539924,180.9595876,178.4116892,180.8444523,599,,0,0,0,0,1,0
3699,4993.646316,5002.063717,4993.370938,5001.647005,1747,,63.6703293,63.76838403,62.91029603,62.96216544,967.8147992,,210.1619876,210.1619876,210.0640675,210.0640675,855,,180.3382697,180.4796907,179.5718558,179.9257503,704,,0,0,0,0,0,0
3700,5001.647005,5003.811354,5000.799901,5001.539257,1639,,62.96216544,63.012208,62.55208099,62.65796725,1071.340079,,210.0640675,210.0640675,210.0357316,210.0357316,152,,179.6097652,179.9996531,179.2878065,179.9254812,202,,0,0,0,0,0,0
3701,5001.539257,5014.619564,4999.827506,5012.2501,12350,,62.65796725,62.80515568,62.597131,62.7795132,4766.921342,,210.0357316,210.0357316,209.8166852,209.8166852,469,,180.4380529,180.8079839,180.1719555,180.5644843,974,,0,0,0,0,0,0
3702,5012.2501,5012.373156,4982.267995,4984.039842,16060,,62.7795132,63.7769537,62.76010453,63.75691677,988.9709366,,209.8166852,209.8166852,209.2144872,209.2144872,226,,180.5763688,180.9588731,179.2015419,179.2943742,588,,0,0,0,0,0,0
3703,4984.039842,4991.311982,4982.766599,4988.998047,11101,,63.75691677,64.04548346,63.73711327,64.00417973,1031.055313,,209.2144872,209.7236412,209.2144872,209.7236412,849,,178.8997265,179.0702332,178.8741906,179.0643899,780,,0,0,0,-1,0,0
3704,4988.998047,4998.989088,4987.035238,4998.693229,1406,,64.00417973,64.03604221,63.73435004,63.74367774,1044.487998,,209.7236412,210.1104802,209.7236412,210.1104802,185,,179.3992668,180.4084444,179.3682503,180.1059919,126,,0,0,-1,0,0,0
3705,4998.693229,5010.013694,4997.70445,5009.913031,10013,,63.74367774,63.93562042,63.73554123,63.90901226,1030.156832,,210.1104802,210.1104802,205.9294536,205.9294536,690,,179.4103354,180.0099873,179.1465235,179.8267798,491,,0,0,0,0,0,0
3706,5009.913031,5011.711905,4996.778286,4996.959773,3140,,63.90901226,64.2044538,63.8778059,64.16838637,861.9693888,,205.9294536,206.0019558,205.9294536,206.0019558,171,,179.2259047,182.0063698,179.1240686,181.6450308,460,,0,0,0,0,0,1
3707,4996.959773,5011.408184,4995.103322,5010.605746,10705,,64.16838637,64.22083579,64.00113367,64.0326822,1123.591305,,206.0019558,206.0019558,205.6910758,205.6910758,156,,181.1256475,183.2227724,180.7144138,182.6008216,510,,0,0,0,0,0,0
3708,5010.605746,5011.020441,5008.239501,5009.321633,9421,,64.0326822,64.31176353,63.92346907,64.27757404,1023.657897,,205.6910758,205.7079715,205.6910758,205.7079715,129,,183.0117158,183.0452768,182.2938911,182.5573063,688,,0,0,0,0,0,0
3709,5009.321633,5010.874685,4991.936828,4994.240107,5859,,64.27757404,64.62079597,64.26997166,64.57785142,1014.502533,,205.7079715,205.7079715,205.1806648,205.1806648,245,,182.3233292,182.9915776,182.1415278,182.7493748,691,,1,1,0,0,0,0
3710,4994.240107,4995.491666,4991.912637,4992.461788,7638,,64.57785142,64.89196716,64.49060323,64.79719833,1166.484187,,205.1806648,209.7868925,205.1806648,209.7868925,807,,182.5286038,182.6091399,182.0611765,182.1498511,126,,0,0,0,0,0,0
3711,4992.461788,5003.710859,4990.26883,5002.797839,2897,,64.79719833,64.90315846,64.78143779,64.87985173,5990.278902,,209.7868925,210.107834,209.7868925,210.107834,103,,182.4594126,183.1606091,182.433031,183.1167041,514,,0,0,0,0,0,0
3712,5002.797839,5003.991255,4991.526274,4993.962801,6137,,64.87985173,65.59750713,64.86470196,65.58771894,1112.198958,,210.107834,210.107834,209.9673626,209.9673626,470,,182.8907346,184.4056949,182.7585942,184.1205479,980,,0,0,0,0,0,0
3713,4993.962801,4994.052303,4985.878301,4986.158412,13941,,65.58771894,65.84761423,65.46230301,65.76876854,9109.686926,,209.9673626,209.9673626,209.7912663,209.7912663,295,,183.2409568,185.2092533,183.1948918,185.0952886,701,,0,0,0,0,0,0
3714,4986.158412,5008.133762,4984.753991,5007.25952,7359,,65.76876854,66.444769,65.72644126,66.44051633,1133.709936,,209.7912663,210.3000383,209.7912663,210.3000383,249,,184.9714395,185.0389854,184.045133,184.1752234,904,,0,0,0,0,0,0
3715,5007.25952,5009.303842,4994.360302,4995.46431,4635,,66.44051633,66.68940453,66.40788887,66.67591539,1123.710663,,210.3000383,210.5435436,210.3000383,210.5435436,855,,184.2974666,184.4465138,182.5717148,182.7454091,119,,1,1,0,0,0,0
3716,4995.46431,4996.893735,4987.716273,4988.294661,11805,,66.67591539,66.98147075,66.62656836,66.88227569,889.1031704,,210.5435436,215.5935679,210.5435436,215.5935679,622,,182.8841574,183.0420844,182.5068042,182.6967004,266,,0,0,0,0,0,0
3717,4988.294661,5006.72221,4986.868602,5004.685004,4785,,66.88227569,66.90452731,66.6259688,66.6317917,1021.770195,,215.5935679,215.6913552,215.5935679,215.6913552,340,,182.4827328,183.1066136,182.3283401,183.0208525,478,,0,0,0,0,0,0
3718,5004.685004,5004.748567,4997.732923,4999.483551,616,,66.6317917,66.84593281,66.57084501,66.73389279,1163.247503,,215.6913552,215.8985689,215.6913552,215.8985689,320,,183.3354517,183.545559,182.6327387,182.8085702,642,,0,0,0,0,0,-1
3719,4999.483551,5017.079917,4998.2057,5015.642182,15742,,66.73389279,66.96514032,66.66353741,66.8663465,881.0684223,,215.8985689,215.8985689,215.4362029,215.4362029,730,,182.4527077,184.126481,181.8976898,183.7112626,789,,0,0,0,0,0,0
3720,5015.642182,5016.41364,4990.247269,4990.695012,9404,,66.8663465,67.12026639,66.78843629,67.04768822,874.8468922,,215.4362029,215.4362029,215.1999378,215.1999378,829,,184.0901726,185.9061176,184.0219562,185.7241757,772,,0,0,0,0,0,0
3721,4990.695012,4994.699364,4989.770017,4994.559925,5540,,67.04768822,67.12431105,66.62879299,66.71699639,1106.301644,,215.1999378,215.6657091,215.1999378,215.6657091,317,,186.4844166,186.827249,184.608322,184.6998415,506,,0,0,0,0,0,0
3722,4994.559925,4998.141949,4993.497805,4997.676359,2423,,66.71699639,66.84670235,66.34564893,66.40895858,883.9897902,,215.6657091,216.0424925,215.6657091,216.0424925,230,,184.8068896,184.8295338,182.2898374,182.5235326,417,,0,0,0,0,0,0
3723,4997.676359,5005.994545,4995.884144,5003.85634,3956,,66.40895858,66.7590815,66.33305655,66.6382975,945.5812309,,216.0424925,216.0424925,215.6598601,215.6598601,309,,182.8331517,182.9012564,182.4007361,182.6188907,845,,0,0,0,0,0,0
3724,5003.85634,5004.236384,4993.036001,4994.692448,5407,,66.6382975,66.72480066,66.53781232,66.66628944,850.0132672,,215.6598601,215.6598601,215.32059,215.32059,275,,182.7603956,183.9829372,182.5538164,183.4852806,773,,0,0,0,0,0,0
3725,4994.692448,5007.748542,4993.937457,5005.745425,5845,,66.66628944,66.79761362,66.29918717,66.39826759,1101.315814,,215.32059,215.32059,214.9057138,214.9057138,276,,183.5281253,183.8847536,181.9080335,182.0344727,984,,0,0,0,0,0,0
3726,5005.745425,5007.51973,5005.74394,5006.015526,6115,,66.39826759,66.4011368,66.256452,66.31595743,834.9026321,,214.9057138,214.9057138,214.3144389,214.3144389,320,,182.0108116,183.3817464,181.8149972,183.3351686,473,,0,0,0,0,0,0
3727,5006.015526,5007.501938,5003.331936,5003.396538,3496,,66.31595743,66.4240665,66.06244463,66.08427964,1092.58336,,214.3144389,214.447516,214.3144389,214.447516,329,,183.801337,183.9538099,179.2461879,179.9354367,797,,0,0,0,0,0,1
3728,5003.396538,5004.083499,4988.988364,4989.088185,11011,,66.08427964,66.12611818,65.9438718,66.01157395,1062.386835,,214.447516,215.0472178,214.447516,215.0472178,546,,180.4281154,180.45455,179.9840378,180.0487461,652,,0,0,0,0,0,0
3729,4989.088185,5001.218153,4988.424151,4999.664342,435,,66.01157395,66.02019032,65.82885194,65.94684343,1063.264425,,215.0472178,215.0472178,214.8934613,214.8934613,603,,180.3119418,181.4934743,179.7495346,180.7958004,507,,0,0,0,0,0,0
3730,4999.664342,5002.011673,4989.581677,4991.515422,8584,,65.94684343,66.04171626,65.85273248,65.85524987,831.2159978,,214.8934613,215.286088,214.8934613,215.286088,996,,180.6691143,180.8556794,180.0056658,180.1272873,401,,0,0,0,0,0,0
3731,4991.515422,5002.930959,4990.501016,5002.35069,2450,,65.85524987,65.92185835,65.85128401,65.89690071,998.0554891,,215.286088,215.5180048,215.286088,215.5180048,377,,179.8149546,181.3751519,179.7549789,181.3575084,456,,0,0,0,0,0,0
3732,5002.35069,5003.071785,4997.669108,4997.754959,2345,,65.89690071,66.1301069,65.80072789,66.0281037,1101.036131,,215.5180048,215.7841637,215.5180048,215.7841637,724,,180.8092218,183.5682411,180.5569015,183.3483464,478,,0,0,0,0,0,0
3733,4997.754959,5006.754754,4996.008749,5004.614699,4714,,66.0281037,66.26663386,65.99878198,66.20093067,1041.198169,,215.7841637,215.7841637,215.3207525,215.3207525,180,,182.9091505,183.547499,182.5347128,183.3279259,122,,0,0,0,0,0,0
3734,5004.614699,5004.934639,4994.404381,4995.289927,4810,,66.20093067,66.26045031,66.16275808,66.22852921,7855.484045,,215.3207525,215.3207525,215.27608,215.27608,505,,183.0455528,183.3010013,182.9743908,183.196713,126,,0,0,0,0,1,0
3735,4995.289927,4999.12342,4994.772928,4996.809912,3290,,66.22852921,66.45182703,66.22420252,66.44636793,8507.167375,,215.27608,215.27608,215.1404659,215.1404659,780,,183.4989018,183.8920243,183.1722749,183.3757334,677,,0,0,0,0,0,0
3736,4996.809912,4999.278237,4995.881271,4997.489391,2610,,66.44636793,67.75971277,66.40830041,67.70695652,1152.720628,,215.1404659,215.6504552,215.1404659,215.6504552,169,,182.9514057,185.1513002,182.8971139,184.9695511,792,,0,0,0,0,0,0
3737,4997.489391,4998.513961,4995.050248,4997.078953,3021,,67.70695652,68.06207274,67.69656047,67.93062771,931.667201,,215.6504552,215.7570497,215.6504552,215.7570497,795,,186.0381222,186.280277,184.3066668,184.5624614,651,,0,0,0,0,0,0
3738,4997.078953,4997.542561,4989.449592,4991.853367,8246,,67.93062771,67.99297999,67.59517292,67.67147422,1072.543194,,215.7570497,215.9812178,215.7570497,215.9812178,162,,184.8413817,185.3134467,183.0111076,183.3314647,794,,0,0,0,0,0,0
3739,4991.853367,5000.408966,4990.806017,4999.027345,1072,,67.67147422,67.89769262,67.65948875,67.88671546,1012.028372,,215.9812178,216.3215241,215.9812178,216.3215241,174,,182.9984249,183.0891444,182.104002,182.2294614,286,,0,0,0,0,0,0
3740,4999.027345,5002.862619,4996.867956,5002.126154,2226,,67.88671546,68.25163465,67.83307368,68.17178652,1153.823455,,216.3215241,216.9548649,216.3215241,216.9548649,313,,182.70963,184.2792793,182.5246753,184.2316409,762,,0,0,0,0,0,0
3741,5002.126154,5016.921698,5000.760371,5014.581471,14681,,68.17178652,68.18226032,67.86570322,67.95144037,9227.728874,,216.9548649,216.9548649,216.9292256,216.9292256,853,,185.6729075,185.7478312,184.8340661,184.860538,872,,0,0,0,0,0,1
3742,5014.581471,5016.838938,4990.640039,4991.625302,8474,,67.95144037,67.96640353,67.06690823,67.09372352,1164.355051,,216.9292256,216.9292256,216.3271838,216.3271838,141,,184.8118157,185.0101397,184.4620231,184.5011005,458,,0,0,0,0,0,0
3743,4991.625302,5000.495312,4991.325429,5000.165865,265,,67.09372352,67.21324905,66.96898221,67.07308491,5507.548077,,216.3271838,216.8904333,216.3271838,216.8904333,354,,184.607116,184.7629564,183.4481865,184.025822,226,,0,0,0,0,0,0
3744,5000.165865,5002.227748,4994.872559,4995.355226,4744,,67.07308491,67.33473893,67.00986592,67.27600003,9789.422835,,216.8904333,216.8904333,216.4725414,216.4725414,979,,183.9640076,185.4020588,183.4296722,185.0868946,132,,0,0,0,0,-1,0
3745,4995.355226,4997.478756,4993.82384,4993.925218,6174,,67.27600003,68.00588316,67.1863498,67.9513136,1079.601853,,216.4725414,216.4725414,215.9358606,215.9358606,376,,184.6964396,184.7814241,184.3452745,184.5402072,353,,0,0,0,0,0,0
3746,4993.925218,4995.056221,4991.597616,4993.970506,6129,,67.9513136,67.95462615,67.87589449,67.90739854,1142.110581,,215.9358606,216.2316753,215.9358606,216.2316753,226,,184.3151105,186.5307592,184.2171612,186.4442123,676,,0,0,0,0,0,0
3747,4993.970506,5002.133468,4992.199004,5000.167834,267,,67.90739854,67.9931214,67.67121815,67.70407554,934.9750407,,216.2316753,216.7055722,216.2316753,216.7055722,617,,186.7420441,187.1529979,185.6710139,186.0078157,401,,0,0,0,0,0,0
3748,5000.167834,5008.264086,5000.025445,5006.146149,6246,,67.70407554,67.80542281,67.46827398,67.51104312,964.5236729,,216.7055722,217.1733954,216.7055722,217.1733954,791,,185.782784,186.620322,185.2232644,186.4789037,310,,0,0,0,0,0,0
3749,5006.146149,5008.262002,4986.998143,4988.147852,11952,,67.51104312,67.51770104,67.32722256,67.42253709,4852.738953,,217.1733954,217.1733954,217.1620161,217.1620161,628,,185.99777,187.1623379,185.8487414,187.1449591,641,,0,0,0,0,0,0
3750,4988.147852,4999.016262,4986.015386,4997.475161,2624,,67.42253709,67.45341111,66.15529095,66.15786025,1008.274303,,217.1620161,217.6439373,217.1620161,217.6439373,841,,186.212621,188.3109339,185.7843705,187.9936015,514,,0,0,0,0,0,0
3751,4997.475161,5015.696363,4996.297754,5013.648867,13748,,66.15786025,66.30705531,66.06950585,66.24475852,6534.485134,,217.6439373,217.6439373,217.2703311,217.2703311,821,,188.0946907,189.1568002,187.9712097,188.7720079,106,,-1,-1,0,0,0,0
3752,5013.648867,5016.119801,4998.693419,4999.880139,219,,66.24475852,67.26351932,66.12496093,67.19017154,1000.870292,,217.2703311,217.2703311,211.8457615,211.8457615,471,,189.003501,189.236515,188.5363497,189.2044014,317,,0,0,0,0,0,0
3753,4999.880139,5009.754492,4998.429976,5008.405402,8505,,67.19017154,67.45663102,67.16507846,67.44944121,1193.781536,,211.8457615,211.8457615,211.4955544,211.4955544,554,,189.3825826,190.2264685,188.8804247,189.6993541,518,,0,0,0,0,0,0
3754,5008.405402,5009.996087,4993.965025,4994.21547,5884,,67.44944121,67.51428636,67.11391229,67.11746672,1142.872152,,211.4955544,211.6287174,211.4955544,211.6287174,731,,189.644163,189.7271841,188.4747844,188.7806043,300,,0,0,0,0,0,0
3755,4994.21547,4998.739044,4992.519541,4996.331143,3768,,67.11746672,67.23634312,67.08260839,67.1952739,1018.330947,,211.6287174,211.8593169,211.6287174,211.8593169,324,,188.7602686,189.9046189,188.1083283,189.3685846,384,,0,0,0,0,0,0
3756,4996.331143,4999.596597,4996.191456,4998.914238,1185,,67.1952739,67.29953881,67.06140065,67.09346304,732.7946612,,211.8593169,211.8955043,211.8593169,211.8955043,642,,189.0303229,189.0592129,188.8647673,188.9746817,950,,0,0,0,0,0,0
3757,4998.914238,5000.048022,4996.721867,4998.055229,2044,,67.09346304,67.3411855,67.06662315,67.24964596,816.2295275,,211.8955043,211.8955043,211.4794742,211.4794742,665,,189.8932405,189.9143543,188.4897044,188.5340134,264,,0,0,0,0,0,0
3758,4998.055229,4999.531239,4997.671893,4997.688461,2411,,67.24964596,67.3038322,67.1180405,67.26616605,959.5180242,,211.4794742,211.8957159,211.4794742,211.8957159,140,,188.9474855,189.5761138,187.1601974,187.2233446,397,,0,0,0,0,0,0
3759,4997.688461,4999.75997,4995.277306,4998.420105,1679,,67.26616605,67.64310737,67.17427304,67.58313908,969.9156775,,211.8957159,211.8957159,211.7530431,211.7530431,847,,187.1444036,187.1830617,185.4239333,185.923875,293,,0,0,0,0,0,0
3760,4998.420105,5013.620336,4997.607594,5013.586293,13686,,67.58313908,67.61868969,67.28196411,67.40928351,10665.63296,,211.7530431,212.0580687,211.7530431,212.0580687,273,,185.7293216,187.0716178,185.6411176,186.7381497,790,,0,0,0,0,0,0
3761,5013.586293,5014.152709,4998.696676,5000.047088,147,,67.40928351,67.47429682,66.50077099,66.58195935,925.2136635,,212.0580687,212.0880143,212.0580687,212.0880143,172,,186.707899,187.8092522,186.3863412,187.4698726,541,,0,0,0,0,0,0
3762,5000.047088,5000.412534,4997.710543,4997.872275,2227,,66.58195935,66.92449464,66.45144982,66.90752904,787.6025108,,212.0880143,212.5016419,212.0880143,212.5016419,938,,187.6407018,188.3573202,187.2514927,187.4597198,346,,0,0,0,0,0,0
3763,4997.872275,5004.367158,4996.999833,5002.745066,2845,,66.90752904,66.98511708,66.77785384,66.9564296,985.2780807,,212.5016419,212.8056799,212.5016419,212.8056799,202,,187.6501081,188.301396,187.311052,188.2118219,750,,0,0,0,-1,0,0
3764,5002.745066,5004.987897,4997.420825,4998.508526,1591,,66.9564296,67.30718743,66.93831915,67.19674908,985.8571437,,212.8056799,212.8056799,212.5278016,212.5278016,693,,187.3870227,187.5570573,187.1444119,187.3315901,861,,0,0,-1,0,0,0
3765,4998.508526,5003.900103,4997.673135,5002.381737,2481,,67.19674908,67.26417318,67.06503437,67.1178769,1049.004505,,212.5278016,212.5278016,208.7720689,208.7720689,745,,186.8862423,187.926049,186.8602043,187.6602251,914,,0,0,0,0,0,0
3766,5002.381737,5004.160926,4993.71836,4996.10426,3995,,67.1178769,67.12747605,66.94459267,67.02121259,901.3686158,,208.7720689,208.8190941,208.7720689,208.8190941,580,,187.7797341,187.944701,187.5565832,187.655082,526,,0,0,0,0,0,0
3767,4996.10426,4998.229718,4989.395161,4990.066145,10033,,67.02121259,67.16655782,66.95380859,67.06298765,6759.810562,,208.8190941,208.8190941,208.807979,208.807979,865,,187.1569776,187.3240982,183.8292089,184.8196484,466,,0,0,0,0,0,0
3768,4990.066145,4998.387761,4989.238518,4996.451172,3648,,67.06298765,68.43375492,66.93010906,68.37039083,1089.854485,,208.807979,208.807979,208.1862651,208.1862651,690,,184.8455646,185.9458053,184.5923912,185.7182653,117,,0,0,0,0,0,0
3769,4996.451172,5006.560697,4994.215884,5004.291548,4391,,68.37039083,68.45085191,68.21107672,68.30849583,1059.54965,,208.1862651,208.1862651,207.8787059,207.8787059,636,,185.8300606,186.4252528,185.2898663,186.2956257,230,,0,0,0,0,0,0
3770,5004.291548,5008.247908,5003.233492,5006.28142,6381,,68.30849583,68.31513179,68.20832387,68.26854485,1046.724515,,207.8787059,207.8787059,207.6086163,207.6086163,930,,186.6887669,187.1321459,185.2588757,185.6301495,306,,0,0,0,0,0,0
3771,5006.28142,5008.589279,4995.029316,4997.376077,2723,,68.26854485,68.33879305,68.01594076,68.03890701,870.8806876,,207.6086163,207.8751363,207.6086163,207.8751363,992,,186.1154189,186.3331791,185.7366937,186.0789818,893,,0,0,1,0,0,0
3772,4997.376077,4998.760059,4992.717983,4993.625649,6474,,68.03890701,68.08442205,67.72195156,67.83235447,1110.433584,,207.8751363,207.8751363,207.8493475,207.8493475,296,,186.6268865,186.7821505,184.7617727,184.7702082,346,,0,0,0,1,0,0
3773,4993.625649,5009.099688,4992.503932,5007.740496,7840,,67.83235447,67.91000754,67.65727161,67.68143332,941.1820717,,207.8493475,211.4191008,207.8493475,211.4191008,835,,183.9941217,184.9781519,183.9425723,184.718994,475,,0,0,0,0,0,0
3774,5007.740496,5008.282024,4992.725005,4994.058298,6041,,67.68143332,67.69960318,67.51170435,67.64355232,817.4714899,,211.4191008,211.4191008,211.1876782,211.1876782,372,,184.1575873,185.0095921,183.6700131,184.7144206,427,,0,0,0,0,0,0
3775,4994.058298,4994.18869,4991.853268,4992.297707,7802,,67.64355232,67.71839817,67.499371,67.55103245,788.6383975,,211.1876782,211.5604061,211.1876782,211.5604061,574,,183.9367709,185.9558098,183.6534505,185.3855944,342,,1,1,0,0,0,0
3776,4992.297707,5001.396211,4991.392184,5000.631052,731,,67.55103245,67.613363,67.44786035,67.50996801,1081.332318,,211.5604061,216.2647907,211.5604061,216.2647907,979,,185.714999,185.9623704,185.0880974,185.1766215,551,,0,0,0,0,0,0
3777,5000.631052,5002.175171,4992.607513,4992.615872,7484,,67.50996801,67.63785999,67.38418238,67.60863,5262.356081,,216.2647907,216.2647907,215.9918586,215.9918586,281,,185.3257477,185.4199047,184.9300387,185.2218912,799,,0,0,0,0,0,-1
3778,4992.615872,4993.116877,4989.368389,4991.300933,8799,,67.60863,68.46786707,67.48410712,68.39627899,851.1435942,,215.9918586,215.9918586,215.8774423,215.8774423,552,,185.4119612,185.731292,183.9202773,184.2744493,951,,0,0,0,0,0,0
3779,4991.300933,4993.505714,4986.888783,4988.939631,11160,,68.39627899,68.59614459,68.32391511,68.5303802,978.0324232,,215.8774423,216.5040677,215.8774423,216.5040677,487,,184.8019413,184.9106238,183.1418108,183.6857434,570,,1,1,0,0,0,0
3780,4988.939631,5007.307774,4987.623345,5005.415049,5515,,68.5303802,68.5433472,68.27510126,68.35491813,6733.662485,,216.5040677,221.0155992,216.5040677,221.0155992,901,,183.9039246,184.0478629,183.2534843,183.5549891,984,,0,0,0,0,0,0
3781,5005.415049,5011.860692,5005.181013,5011.515216,11615,,68.35491813,68.38555168,67.30376278,67.36984533,819.788121,,221.0155992,221.0155992,220.5586732,220.5586732,302,,183.4435417,184.6590329,183.2459296,184.5549054,273,,0,0,0,0,0,0
3782,5011.515216,5016.895929,5011.188761,5015.920598,16020,,67.36984533,67.39401924,67.2397464,67.3784188,929.03985,,220.5586732,221.0086867,220.5586732,221.0086867,865,,184.7593892,185.4492584,184.6826293,185.229546,974,,0,0,0,0,0,0
3783,5015.920598,5016.008099,4999.064448,5000.71371,813,,67.3784188,67.50461757,67.27366836,67.45662437,6952.971543,,221.0086867,221.6045465,221.0086867,221.6045465,767,,185.6304055,186.4546198,185.4112,186.09366,409,,0,0,0,0,0,0
3784,5000.71371,5002.986225,4997.654548,4998.911723,1188,,67.45662437,68.42446297,67.34446867,68.35839093,991.7659422,,221.6045465,222.182502,221.6045465,222.182502,724,,185.6996285,186.9551567,185.5523318,186.4474542,925,,0,0,0,0,0,0
3785,4998.911723,5000.811373,4988.511422,4989.915177,10184,,68.35839093,68.75024926,68.27063699,68.69650443,6363.050235,,222.182502,222.4580857,222.182502,222.4580857,206,,186.1269381,186.3405835,185.7787788,185.8060326,127,,0,0,0,0,0,0
3786,4989.915177,4991.33595,4987.406359,4988.343304,11756,,68.69650443,69.04278584,68.60196621,68.96786654,4799.710092,,222.4580857,222.962544,222.4580857,222.962544,489,,185.4079453,185.7656978,184.4164063,184.9113959,468,,0,0,0,0,0,0
3787,4988.343304,5005.444692,4986.25684,5005.219493,5319,,68.96786654,70.23691298,68.94919088,70.11891269,983.9253446,,222.962544,222.962544,222.3600704,222.3600704,611,,185.6392389,185.8778066,183.8588389,183.8705615,791,,0,0,0,0,0,0
3788,5005.219493,5009.056528,5004.004951,5007.545044,7645,,70.11891269,70.21320108,70.00661892,70.19638829,960.0047847,,222.3600704,222.3600704,221.7955205,221.7955205,146,,183.3377393,183.4939245,181.851262,182.0633491,176,,0,0,0,-1,0,0
3789,5007.545044,5009.128336,5003.272148,5003.898184,3998,,70.19638829,70.29227793,70.18134043,70.2140986,6954.804262,,221.7955205,221.7955205,221.2086256,221.2086256,806,,182.5419458,182.6497678,182.5099325,182.5919078,199,,0,0,-1,0,0,1
3790,5003.898184,5005.804428,4985.579684,4985.762427,14337,,70.2140986,71.58986627,70.17601239,71.55311865,837.5185373,,221.2086256,221.2086256,216.8256466,216.8256466,795,,182.3520278,182.6719848,180.9683383,181.2072918,128,,0,0,-1,0,0,0
3791,4985.762427,4995.57014,4985.188152,4993.227221,6872,,71.55311865,71.74422447,71.48741007,71.69392501,1063.024973,,216.8256466,216.9824032,216.8256466,216.9824032,566,,180.7319303,181.0531838,179.4953984,179.5323625,409,,0,0,0,-1,0,0
3792,4993.227221,5001.504659,4991.692664,5001.226824,1326,,71.69392501,71.75646898,71.44073092,71.49129345,7107.31831,,216.9824032,217.4467496,216.9824032,217.4467496,688,,179.8227403,181.8129986,179.6611616,181.2030567,351,,0,0,0,0,0,0
3793,5001.226824,5005.193195,4999.528152,5005.035571,5135,,71.49129345,71.85044112,71.41171208,71.71532834,9160.378543,,217.4467496,217.8130565,217.4467496,217.8130565,251,,181.2918228,181.7535182,179.6081891,180.0111798,546,,0,0,0,0,0,0
3794,5005.035571,5006.657287,4989.39225,4989.807628,10292,,71.71532834,72.72378731,71.60967156,72.64109037,1069.090795,,217.8130565,217.8130565,217.7733184,217.7733184,746,,180.91323,181.6239934,180.3004667,180.3715012,294,,0,0,0,0,0,0
3795,4989.807628,5014.04549,4989.274301,5012.441547,12541,,72.64109037,72.76641122,72.35507738,72.45664838,8049.180731,,217.7733184,218.1130748,217.7733184,218.1130748,799,,179.7751243,182.7022942,179.3318219,182.3756115,437,,0,0,0,1,0,0
3796,5012.441547,5013.784317,4994.938331,4996.13543,3964,,72.45664838,72.49271067,71.42736815,71.47544639,957.3695575,,218.1130748,218.4591314,218.1130748,218.4591314,104,,182.8992487,183.0902014,182.6692634,182.7873608,879,,0,0,0,0,0,0
3797,4996.13543,4996.368099,4993.011557,4995.064464,5035,,71.47544639,71.53283509,71.07710723,71.13561701,1006.607585,,218.4591314,218.7941953,218.4591314,218.7941953,918,,183.2656135,183.5582731,181.3240637,181.5285538,123,,0,0,0,0,0,0
3798,4995.064464,5009.295873,4994.010196,5007.81433,7914,,71.13561701,71.42626653,71.06229777,71.39939781,1198.337912,,218.7941953,218.7941953,218.3283445,218.3283445,230,,181.2141551,181.8175158,181.0761441,181.7162065,705,,0,0,0,0,0,0
3799,5007.81433,5008.613561,5004.537983,5005.056684,5156,,71.39939781,71.40704086,71.12280985,71.14630853,1001.410292,,218.3283445,218.6141248,218.3283445,218.6141248,495,,181.4898891,181.7663119,180.6908573,181.031867,662,,0,0,0,0,1,0
3800,5005.056684,5008.42479,5003.651184,5006.075576,6175,,71.14630853,71.28393315,71.13947262,71.24907685,913.0317009,,218.6141248,218.6781576,218.6141248,218.6781576,903,,180.8427936,181.5767399,180.8193997,181.5341277,607,,0,0,0,0,0,0
3801,5006.075576,5014.369107,5005.882483,5014.196057,14296,,71.24907685,71.27864259,70.8361214,70.91197558,993.9788892,,218.6781576,219.09583,218.6781576,219.09583,427,,181.6202768,181.7269704,180.2548482,180.8295351,978,,0,0,0,0,1,0
3802,5014.196057,5014.881589,4999.069458,5000.272234,372,,70.91197558,70.92973436,70.59174291,70.66042183,1024.125006,,219.09583,219.4244367,219.09583,219.4244367,992,,180.7795189,180.8242733,180.31082,180.3844588,589,,0,0,0,0,0,0
3803,5000.272234,5001.971113,4988.765812,4988.943751,11156,,70.66042183,70.96623513,70.56305978,70.87175263,882.730583,,219.4244367,219.4244367,219.1162091,219.1162091,655,,180.5475523,183.2551951,180.2900672,182.7917075,899,,0,0,0,0,0,1
